carId;model;version;price;fuel;year;kms;power;doors;change;color
1494;Leon;SEAT Leon 1.4 TSI 110kW 150CV ACT StSp FR 5p.;15300;Gasolina;2018;30232;150;5;Manual;Negro
1495;Q7;AUDI Q7 3.0 TDI 272CV quattro tiptronic Sport 5p.;42900;Diesel;2015;75875;272;5;Automatico;Gris / Plata
1496;A4;AUDI A4 2.0 TDI multitronic Avant 5p.;5500;Diesel;2005;280000;140;5;Manual;Gris / Plata
1497;F-Type;JAGUAR FType 3.0 V6 SC 380PS Coupe RDynamic Auto 3p.;83900;Gasolina;2019;20;380;3;Automatico;Blanco (FUJI WHITE/ Int. Piel Ebony)
1498;Nemo;CITROEN Nemo HDi 59KW 80CV Furgon;9250;Diesel;2017;42972;80;3;Manual;Blanco
1499;X4;BMW X4 xDrive20d 5p.;42990;Diesel;2018;28000;190;5;Automatico;Negro
1500;Serie 3;BMW Serie 3 318d 4p.;20990;Diesel;2017;64999;150;4;Automatico;Gris / Plata
1501;A3;AUDI A3 o1.9 TDi Ambition 5p.;2800;Diesel;2001;270000;110;5;Manual;Gris / Plata
1502;Clase E;MERCEDES-BENZ Clase E E 220 d 4p.;28000;Diesel;2017;86743;194;4;Automatico;Negro
1503;206;PEUGEOT 206 XS 90 3p.;1450;Gasolina;2000;154000;90;3;Manual;Gris / Plata
1504;Berlingo;CITROEN Berlingo 1.6 eHDi 90 SS Seduction 5p.;8200;Diesel;2013;116000;92;5;Manual;Beige
1505;Fiorino;FIAT Fiorino Cargo Base N1 1.3 MJet 70 kW 95 CV;14500;Diesel;2020;10;95;3;Manual;Blanco
1506;A5;AUDI A5 Sportback 2.0 TDI clean dies 150 multron 5p.;16490;Diesel;2014;177300;150;5;Automatico;Negro
1507;Giulietta;ALFA ROMEO Giulietta 2.0 JTDm 140cv Distinctive 5p.;7300;Diesel;2012;162000;140;5;Manual;Blanco
1508;Nubira;DAEWOO Nubira CLASSIC 1.6 SE 5p.;690;Gasolina;2000;22700;106;5;Manual;Azul
1509;Partner;PEUGEOT Partner Furgon Confort L1 BlueHDi 73KW 100CV;7800;Diesel;2017;130000;100;3;Manual;Blanco
1510;QASHQAI;NISSAN QASHQAI dCi 81 kW 110 CV ACENTA 5p.;16600;Diesel;2018;114252;110;5;Manual;Blanco (Blanco Perlado)
1511;Tiguan;VOLKSWAGEN Tiguan Advance 2.0 TDI 110kW 150CV DSG 5p.;29450;Diesel;2019;9497;150;5;Automatico;X3X3 Gris Indy (metalizado)
1512;Mazda6;MAZDA Mazda6 2.2 DE 175cv Luxury 4p.;16900;Diesel;2015;94382;175;4;Manual;A4D Artic White (sA3lida)
1513;V40;VOLVO V40 2.0 D3 Momentum 5p.;13990;Diesel;2015;80385;150;5;Manual;Negro
1514;C4;CITROEN C4 PureTech 130 SS 6v Feel Pack 5p.;21500;Gasolina;2020;2;130;5;Manual;Negro (Negro Obsiden)
1515;e-NV200 EVALIA;NISSAN eNV200 EVALIA Electrica 5 Plazas 5p.;14500;Electrico;2016;68168;109;5;Automatico;Blanco
1516;A4;AUDI A4 Avant 2.0 TDI 150cv S line edition 5p.;21700;Diesel;2016;125779;150;5;Manual;Gris / Plata
1517;Sportage;KIA Sportage 1.6 GDi 132CV Basic 4x2 5p.;13900;Gasolina;2016;50039;132;5;Manual;Blanco
1518;C4;CITROEN C4 1.6 HDi 110cv Business 5p.;2500;Diesel;2010;261000;112;5;Manual;Gris / Plata
1519;Clio;RENAULT Clio Sp. Tou. Limited Energy dCi 90 Ecol. E6 5p.;6500;Diesel;2016;230000;90;5;Manual;Gris / Plata
1520;V40;VOLVO V40 1.6 D2 Kinetic 5p.;13900;Diesel;2014;61456;115;5;Manual;Blanco
1521;5008;PEUGEOT 5008 Allure 1.6 eHDI 110 FAP CMP B.Lion 5p.;8490;Diesel;2012;179990;112;5;Automatico;Azul
1522;Clase E;MERCEDES-BENZ Clase E E 220 BlueTEC 4p.;19490;Diesel;2015;169869;170;4;Automatico;Negro
1523;V70;VOLVO V70 2.0 D4 Momentum 5p.;13500;Diesel;2015;98000;181;5;Manual;Azul
1524;Doblo Cargo;FIAT Doblo Cargo Cargo Base Maxi 1.4 TJet Nat. Power CNG;14500;Gas natural (CNG);2018;38120;120;4;Manual;Blanco
1525;Space Star;MITSUBISHI Space Star 120 MPI Motion 5p.;4990;Gasolina;2016;127000;80;5;Manual;Blanco
1526;Multipla;FIAT Multipla 1.9 JTD Dynamic 5p.;2299;Diesel;2004;230000;115;5;Manual;Azul
1527;C4 Cactus;CITROEN C4 Cactus PureTech 130 SS EAT6 Shine Pack 5p.;15000;Gasolina;2020;11000;130;5;Automatico;Blanco
1528;A3;AUDI A3 Sportback 1.9 TDI Attraction 5p.;9575;Diesel;2009;115000;105;5;Manual;Azul
1529;QASHQAI;NISSAN QASHQAI dCi 81 kW 110 CV TEKNA 5p.;20800;Diesel;2018;25500;110;5;Manual;Granate
1530;Kodiaq;SKODA Kodiaq 2.0 TDI 110KW 150cv DSG 4x2 Ambition 5p.;28920;Diesel;2019;14502;150;5;Automatico;Blanco (2Y2Y Blanco Luna)
1531;Clase A;MERCEDES-BENZ Clase A A 200 d Style 5p.;15990;Diesel;2015;129000;136;5;Manual;Blanco
1532;X1;BMW X1 sDrive18d 5p.;19720;Diesel;2016;64900;150;5;Manual;Negro
1533;Q5;AUDI Q5 2.0 TDI 143cv DPF 5p.;12500;Diesel;2012;166650;143;5;Manual;Gris / Plata
1534;Clio;RENAULT Clio Authentique dCi 75 eco2 5p.;6500;Diesel;2015;130000;75;5;Manual;Rojo
1535;C3 Aircross;CITROEN C3 Aircross PureTech 81kW 110CV SS FEEL 5p.;14900;Gasolina;2018;17841;110;5;Manual;Blanco
1536;Grande Punto;FIAT Grande Punto 1.4 16v TJet 120 CV Sport 3p.;5500;Gasolina;2008;73000;120;3;Manual;Rojo
1537;C-HR;TOYOTA CHR 1.8 125H Advance 5p.;20500;Hibrido;2019;75000;122;5;Automatico;Negro
1538;Arosa;SEAT Arosa 1.0 STYLO 3p.;1499;Gasolina;1999;120000;50;3;Manual;Rojo
1539;Clase E;MERCEDES-BENZ Clase E Coupe E 250 BlueTEC 2p.;28950;Diesel;2016;86000;204;2;Manual;Negro
1540;Serie 3;BMW Serie 3 318CI 2p.;7000;Gasolina;2004;125000;143;2;Manual;Negro
1541;300;MERCEDES-BENZ 300 600SE 4p.;19000;Gasolina;1992;17896;394;4;Automatico;Azul
1542;Corsa;OPEL Corsa 1.6 Turbo OPC 3p.;16000;Gasolina;2016;56000;207;3;Manual;Rojo
1543;Countryman;MINI Countryman One 5p.;19600;Gasolina;2017;31125;102;5;Manual;B22 British Racing Green (metalizada)
1544;Golf;VOLKSWAGEN Golf 2.0 TDI 140cv DPF DSG Sport 5p.;11690;Diesel;2012;130000;140;5;Automatico;Blanco
1545;A3;AUDI A3 1.9 TDI S tronic DPF Attraction 3p.;7900;Diesel;2009;104000;105;3;Automatico;Gris / Plata
1546;2008;PEUGEOT 2008 Active 1.2L PureTech 82 5p.;11950;Gasolina;2016;41553;82;5;Manual;Negro
1547;Leon;SEAT Leon ST 1.6 TDI 110cv StSp Style Connect Pl 5p.;10800;Diesel;2016;153000;110;5;Manual;Rojo
1548;Polo;VOLKSWAGEN Polo 1.6 TDI 90cv Advance 5p.;7290;Diesel;2010;155084;90;5;Manual;Azul
1549;S60;VOLVO S60 2.0 T4 Inscription Auto 4p.;37900;Gasolina;2020;100;190;4;Automatico;Gris / Plata
1550;Panda;FIAT Panda 1.3 Lounge 75cv Diese E5l 5p.;5300;Diesel;2015;150000;75;5;Manual;Blanco
1551;308;PEUGEOT 308 5p Style 1.6 BlueHDi 120 5p.;9999;Diesel;2016;77700;120;5;Manual;Gris / Plata
1552;EQC;MERCEDES-BENZ EQC EQC 400 4MATIC 5p.;73900;Electrico;2020;500;408;5;Automatico;Blanco (Blanco Polar)
1553;Ibiza;SEAT Ibiza 1.0 TGI 66kW 90CV FR 5p.;16500;Gas natural (CNG);2019;15275;90;5;Manual;Azul
1554;Auris;TOYOTA Auris 1.2 120T ACTIVE 5p.;11590;Gasolina;2016;72720;116;5;Manual;Gris / Plata
1555;Megane;RENAULT Megane Zen Blue dCi 85 kW 115CV EDC 5p.;22300;Diesel;2020;1;115;5;Automatico;Blanco (VARIAS UNIDADES Y COLORES)
1556;Clase E;MERCEDES-BENZ Clase E E 63 AMG 4p.;38000;Gasolina;2013;94000;558;4;Automatico;Blanco
1557;A4;AUDI A4 Black line 2.0 TDI 110kW 150CV Avant 5p.;24800;Diesel;2017;51000;150;5;Manual;Y1Y1 Rojo Tango (metalizado)
1558;Scenic;RENAULT Scenic Expression 1.5dCi 105cv eco2 5p.;4250;Diesel;2009;180000;105;5;Manual;Blanco
1559;Golf Plus;VOLKSWAGEN Golf Plus 2.0 TDI 140cv DPF DSG Sport 5p.;8995;Diesel;2010;129000;140;5;Automatico;Azul
1560;Transit;FORD Transit 350 96kW L3 Trend Propulsion Trasera;17900;Diesel;2018;178000;130;2;Manual;Blanco
1561;Ibiza;SEAT Ibiza 1.0 EcoTSI 85kW 115CV FR 5p.;15500;Gasolina;2019;27000;115;5;Manual;Gris / Plata (PLATA URBAN)
1562;V40;VOLVO V40 2.0 T2 Momentum 5p.;19000;Gasolina;2018;25500;122;5;Manual;Blanco
1563;Laguna;RENAULT Laguna Emotion dCi 110 eco2 5p.;7300;Diesel;2013;169000;110;5;Manual;Marron
1564;Golf;VOLKSWAGEN Golf Advance 1.0 TSI 81kW 110CV 5p.;12985;Gasolina;2018;38107;110;5;Manual;Azul
1565;Serie 4;BMW Serie 4 420i 2p.;22900;Gasolina;2016;94200;184;2;Automatico;Negro (Saphirschwarz)
1566;EcoSport;FORD EcoSport 1.5 TDCi 70kW 95CV Titanium 5p.;12999;Diesel;2017;16000;95;5;Manual;Blanco
1567;KA;FORD KA Titanium 1.2 Duratec AutoStartStop 3p.;6500;Gasolina;2016;31370;69;3;Manual;Blanco (Blanco perlado)
1568;Serie 1;BMW Serie 1 135i 2p.;20000;Gasolina;2008;69500;306;2;Manual;Blanco
1569;Serie 3;BMW Serie 3 325d 4p.;7999;Diesel;2007;215000;197;4;Automatico;Gris / Plata
1570;Fiesta;FORD Fiesta 1.4 Steel Coupe 3p.;1690;Gasolina;2004;146000;80;3;Manual;Gris / Plata
1571;X1;BMW X1 sDrive18d 5p.;20780;Diesel;2016;87000;150;5;Automatico;Azul
1572;Fiesta;FORD Fiesta 1.1 TiVCT 63kW Trend 5p 5p.;10450;Gasolina;2018;20600;85;5;Manual;Azul
1573;MINI;MINI MINI ONE D 5 PUERTAS 5p.;15200;Diesel;2017;72096;95;5;Manual;Verde (B22 British Racing Green Metalizada)
1574;Auris;TOYOTA Auris 1.8 140H Hybrid Feel Edition 5p.;15800;Hibrido;2018;55000;136;5;Automatico;Blanco
1575;CX-7;MAZDA CX7 2.2 CRTD Luxury 5p.;7999;Diesel;2010;175000;173;5;Manual;Blanco
1576;Serie 1;BMW Serie 1 118d 3p.;12100;Diesel;2012;126000;143;3;Manual;Rojo
1577;Clase E;MERCEDES-BENZ Clase E E 220 BlueTEC Elegance 4p.;22490;Diesel;2015;69990;170;4;Automatico;Azul
1578;X6;BMW X6 xDrive30d 5p.;23000;Diesel;2011;147000;245;5;Automatico;Blanco
1579;Rav4;TOYOTA Rav4 2.5l 220H Luxury 4WD 5p.;34995;Hibrido;2020;10810;222;5;Automatico;Blanco
1580;Auris;TOYOTA Auris 1.8 140H Hybrid Active 5p.;13600;Hibrido;2016;74086;136;5;Automatico;Blanco (Blanco Classic)
1581;Leon;SEAT Leon 2.0 TSI 290cv StSp CUPRA 3p.;18000;Gasolina;2016;95000;290;3;Manual;Rojo
1582;MX-5;MAZDA MX-5 Sportive 2.0 Roadster Coupe 2p.;13900;Gasolina;2010;110692;160;2;Manual;Blanco
1583;PT Cruiser;CHRYSLER PT Cruiser 2.4 Cabrio Limited Auto 2p.;3800;Gasolina;2007;63000;143;2;Automatico;Granate
1584;A3;AUDI A3 1.6 TDI 85kW 116CV Sedan 4p.;18900;Diesel;2018;115000;116;4;Manual;Blanco
1585;Land Cruiser 90;TOYOTA Land Cruiser 90 3.0 D4D VX 5p.;7000;Diesel;2000;400000;163;5;Manual;Gris / Plata
1586;3008 Hybrid;PEUGEOT 3008 Hybrid 300 eEAT8 GT 5p.;37990;Hibrido enchufable;2020;5900;300;5;Automatico;Rojo
1587;Ibiza;SEAT Ibiza 1.4i 16v 75 CV STELLA 5p.;2200;Gasolina;2004;155000;75;5;Manual;Gris / Plata
1588;QASHQAI;NISSAN QASHQAI dCi 85 kW 115 CV E6D NCONNECTA 5p.;20700;Diesel;2019;9800;115;5;Manual;Gris / Plata (Gris plomo metalizado)
1589;Scirocco;VOLKSWAGEN Scirocco 2.0 TDI 170cv DPF 3p.;13490;Diesel;2012;145000;170;3;Automatico;Azul
1590;Clase A;MERCEDES-BENZ Clase A A 180 d 5p.;24900;Diesel;2018;19000;116;5;Automatico;Blanco
1591;Mazda3;MAZDA Mazda3 2.0 SKYACTIVX ZENITHX SAFETY RED 5p.;27050;Gasolina;2019;6000;181;5;Manual;Gris / Plata
1592;Golf;VOLKSWAGEN Golf 2.0 TSI 210cv DSG 6 vel GTI 3p.;12500;Gasolina;2012;180000;210;3;Automatico;Blanco
1593;MINI;MINI MINI ONE D 5 PUERTAS 5p.;15400;Diesel;2016;66354;95;5;Manual;Blanco (850 Pepper White)
1594;IS;LEXUS IS 300h Executive 4p.;19900;Hibrido;2014;78500;223;4;Automatico;Marron
1595;Vectra;OPEL Vectra Elegance 1.8 16v 4p.;1500;Gasolina;2002;188000;125;4;Manual;Azul
1596;EcoSport;FORD EcoSport 1.5 TiVCT 112cv Trend 5p.;10850;Gasolina;2015;85595;112;5;Manual;Negro
1597;308;PEUGEOT 308 SW Allure 1.2 PureTech 96KW 130CV SS 5p.;17200;Gasolina;2017;28000;130;5;Manual;Blanco
1598;S60;VOLVO S60 2.0 D3 Kinetic 4p.;13500;Diesel;2014;119789;136;4;Manual;614 Blanco (sA3lido)
1599;GS300;LEXUS GS300 President 4p.;10300;Gasolina;2006;114000;249;4;Automatico;Verde
1600;Golf;VOLKSWAGEN Golf Sport 1.6 TDI 110CV BMT DSG 5p.;16500;Diesel;2016;146000;110;5;Automatico;Negro
1601;Ateca;SEAT Ateca 1.0 TSI 85kW 115CV StSp Style Eco 5p.;18200;Gasolina;2018;33800;115;5;Manual;F6F6 Gris Rodium (metalizado)
1602;C4;CITROEN C4 BlueHdi 130 SS EAT8 Shine 5p.;26900;Diesel;2021;5;130;5;Automatico;Gris / Plata
1603;Clase GLA;MERCEDES-BENZ Clase GLA GLA 200 CDI AMG Line 5p.;21000;Diesel;2014;78000;136;5;Automatico;Blanco
1604;Serie 4;BMW Serie 4 418d Gran Coupe 5p.;22900;Diesel;2016;109724;150;5;Automatico;Gris / Plata
1605;A6;AUDI A6 Avant Design 40 TDI 150kW 204CV S tro. 5p.;54200;Diesel;2020;3467;204;5;Automatico;Negro (0E0E Negro Mitos metalizado)
1606;XC40;VOLVO XC40 1.5 T5 Twin Business Plus Auto 5p.;42900;Hibrido enchufable;2020;10;262;5;Automatico;Rojo (ROJO FUISON)
1607;Serie 1;BMW Serie 1 120d 2p.;7300;Diesel;2008;229000;177;2;Manual;Blanco
1608;i30;HYUNDAI i30 1.0 TGDI Tecno Fastback 5p.;15400;Gasolina;2019;16299;120;5;Manual;Blanco (*ALI*)
1609;944;PORSCHE 944 944 2.5 TURBO 2p.;21900;Gasolina;1986;105000;250;2;Manual;Gris / Plata (Dark Grey)
1610;Mokka;OPEL Mokka 1.7 CDTi 4X2 SS Excellence 5p.;9950;Diesel;2014;118000;130;5;Manual;Blanco
1611;Insignia;OPEL Insignia ST 2.0 CDTI 130 CV Selective Auto 5p.;9500;Diesel;2015;135000;130;5;Automatico;Verde
1612;2008;PEUGEOT 2008 Allure Puretech 130 SS EAT8 5p.;16400;Gasolina;2019;26351;130;5;Automatico;Azul
1613;C1;CITROEN C1 Airscape PureTech 82 Feel 5p.;7900;Gasolina;2014;32788;82;5;Manual;Gris / Plata (*BAR*)
1614;Corsa;OPEL Corsa GSI 1.8 16v 3p.;2300;Gasolina;2003;212000;125;3;Manual;Gris / Plata
1615;Tiguan;VOLKSWAGEN Tiguan 2.0 TDI 4M 170cv Sport 5p.;13000;Diesel;2009;205000;170;5;Manual;Negro
1616;Serie 5;BMW Serie 5 M550dA xDrive Touring 5p.;24000;Diesel;2013;165800;381;5;Automatico;Negro
1617;Sprinter;MERCEDES-BENZ Sprinter 314 CDI MEDIO 3.5T 2p.;24550;Diesel;2019;38812;143;2;Manual;Blanco
1618;Megane;RENAULT Megane Business Energy dCi 66kW 90CV 5p.;8990;Diesel;2016;148000;90;5;Manual;Blanco
1619;X4;BMW X4 xDrive28i 5p.;31900;Gasolina;2016;81700;245;5;Automatico;Azul
1620;QASHQAI;NISSAN QASHQAI 1.2i DIGT SS ACENTA 4X2 5p.;14990;Gasolina;2018;24000;115;5;Manual;Gris / Plata
1621;Giulia;ALFA ROMEO Giulia 2.2 Diesel 150cv Giulia 4p.;17520;Diesel;2016;90175;150;4;Manual;Gris / Plata (GRIS)
1622;Clase GLA;MERCEDES-BENZ Clase GLA GLA 200 d AMG Line 5p.;23900;Diesel;2016;98818;136;5;Automatico;Gris / Plata
1623;Serie 3;BMW Serie 3 320D 4p.;19900;Diesel;2016;82819;190;4;Automatico;Blanco
1624;A3;AUDI A3 S line edition 2.0 TDI S tronic Sportb 5p.;25990;Diesel;2018;59000;150;5;Automatico;Y1Y1 Rojo Tango (metalizado)
1625;Continental;BENTLEY Continental CONTINENTAL R 2p.;39000;Gasolina;1993;97300;389;2;Automatico;Verde
1626;508;PEUGEOT 508 SW Active 2.0 HDI 150cv 5p.;7350;Diesel;2016;215000;150;5;Manual;Marron
1627;X1;BMW X1 xDrive23d 5p.;10000;Diesel;2009;173000;204;5;Automatico;Azul
1628;Range Rover Evoque;LAND-ROVER Range Rover Evoque 2.0 D150 FWD 5p.;44490;Diesel;2019;14915;150;5;Automatico;Negro (Santorini Black)
1629;Corsa;OPEL Corsa 1.7D EDITION 2000 5p.;600;Diesel;2000;179477;60;5;Manual;Gris / Plata
1630;C4;CITROEN C4 1.6i THP 150 Exclusive 5p.;4500;Gasolina;2008;127000;150;5;Manual;Gris / Plata
1631;Kona;HYUNDAI Kona 1.0 TGDi Klass 4x2 5p.;13700;Gasolina;2018;67000;120;5;Manual;Blanco
1632;Mokka X;OPEL Mokka X 1.4 T 103kW 4X2 Selective Auto WLTP 5p.;12950;Gasolina;2017;61000;140;5;Automatico;Gris / Plata
1633;Leon;SEAT Leon 1.4 TSI 110kW ACT DSG7 StSp FR Plus 5p.;15000;Gasolina;2017;86000;150;5;Automatico;Azul
1634;Astra;OPEL Astra 1.6 CDTi 81kW 110CV Business  5p.;8690;Diesel;2017;117000;110;5;Manual;Blanco
1635;i30;HYUNDAI i30 CW 1.6CRDi 100kW 136CV BD Go Plus DCT 5p.;11000;Diesel;2016;126000;136;5;Manual;Azul
1636;C-Max;FORD CMax 1.0 EcoBoost 92kW 125CV Titanium 5p.;13700;Gasolina;2018;59089;125;5;Manual;Negro
1637;A3;AUDI A3 1.6 TDI 85kW 116CV Sedan 4p.;18900;Diesel;2018;115000;116;4;Manual;Blanco
1638;911;PORSCHE 911 Carrera Cabrio 325cv 2p.;44000;Gasolina;2006;88000;325;2;Manual;Negro
1639;JUKE;NISSAN JUKE 1.6 NTEC 4X2 5p.;10500;Gasolina;2013;100000;117;5;Manual;Blanco
1640;A1;AUDI A1 1.6 TDI 105cv Ambition 3p.;10990;Diesel;2011;109400;105;3;Manual;Blanco
1641;S-MAX;FORD SMAX 2.0 TDCi 110kW Titanium PowerShift 5p.;24500;Diesel;2018;48247;150;5;Automatico;Negro
1642;Kangoo Combi;RENAULT Kangoo Combi Profesional N1 Energy dCi 55kW 75CV E6;8842;Diesel;2017;40000;75;4;Manual;Blanco
1643;RCZ;PEUGEOT RCZ 2.0 HDi 163cv 2p.;13400;Diesel;2012;132000;163;2;Manual;Negro
1644;Golf;VOLKSWAGEN Golf Variant Sport 2.0 TDI 150cv BMT 5p.;15990;Diesel;2015;60000;150;5;Manual;Negro
1645;508;PEUGEOT 508 RXH 2.0 HDi HYbrid4 147KW 200CV 5p.;23700;Hibrido;2017;41006;200;5;Automatico;M6N9 Blanco Nacarado (3 capas)
1646;QASHQAI;NISSAN QASHQAI 1.5dCi SS TEKNA PREMIUM 4x2 Piel 5p.;14999;Diesel;2014;90000;110;5;Manual;Negro
1647;Megane;RENAULT Megane TECH ROAD Energy TCe 97kW 130CV 5p.;11999;Gasolina;2018;57206;130;5;Manual;RPR Azul Cosmos (metalizado)
1648;Giulietta;ALFA ROMEO Giulietta 2.0 JTDm 150cv Distinctive 5p.;9950;Diesel;2014;87000;150;5;Manual;Gris / Plata (4SA 210 -5CC - 5CD - 58B - 5CE Pintura Metalizada)
1649;Clase V;MERCEDES-BENZ Clase V 220 CDI Avantgarde Largo 5p.;32900;Diesel;2015;84389;163;5;Automatico;Gris / Plata
1650;A4;AUDI A4 S line 40 TFSI 140kW 190CV S tronic 4p.;33900;Gasolina;2020;50;190;4;Automatico;Blanco
1651;207;PEUGEOT 207 1.4 HDI XLine 3p.;2500;Diesel;2006;259031;70;3;Manual;Azul (ACEPTAMOS PRUEBA MECANICA)
1652;Megane;RENAULT Megane RS Energy TCe 205kW 280CV EDC 5p.;25999;Gasolina;2018;43960;280;5;Automatico;Blanco
1653;Megane;RENAULT Megane Privilege 1.9dCi 130cv eco2 3p.;5500;Diesel;2010;211000;130;3;Manual;Blanco
1654;508;PEUGEOT 508 5P GT PureTech 165kW 225 SS EAT8 5p.;41280;Gasolina;2020;10;225;5;Automatico;Blanco
1655;Ibiza;SEAT Ibiza 1.0 MPI 59kW 80CV Style 5p.;11500;Gasolina;2019;20000;75;5;Manual;Naranja
1656;Combo;OPEL Combo Tour Expression 1.3 CDTI L1 H1 5p.;10000;Diesel;2016;75000;90;5;Manual;Negro
1657;Touran;VOLKSWAGEN Touran 2.0 TDI 140 DSG Traveller 5p.;6700;Diesel;2007;180000;140;5;Automatico;Negro
1658;Serie 7;BMW Serie 7 730d 4p.;32850;Diesel;2016;126000;258;4;Automatico;Azul
1659;Astra;OPEL Astra 2.2 16v Bertone Edition 2p.;3000;Gasolina;2002;145000;147;2;Manual;Azul
1660;Kuga;FORD Kuga STLine X 2.5 Duratec PHEV 165kW Auto 5p.;36500;Hibrido enchufable;2020;100;225;5;Automatico;Gris / Plata
1661;Auris;TOYOTA Auris 1.8 140H Hybrid Feel Edition 5p.;14450;Hibrido;2018;75000;136;5;Automatico;Blanco (PM Pintura metalizada)
1662;Expert;PEUGEOT Expert L1 2.0 HDi 125 Mixto;16400;Diesel;2015;97000;126;4;Manual;Gris / Plata
1663;Serie 4;BMW Serie 4 420i Auto. 2p.;37900;Gasolina;2019;10978;184;2;Automatico;300 Alpinweib (sA3lido)
1664;Arteon;VOLKSWAGEN Arteon Elegance 2.0 TDI 110kW 150CV DSG 5p.;41677;Diesel;2020;0;150;5;Automatico;Gris / Plata
1665;Serie 5;BMW Serie 5 518dA Touring 5p.;13800;Diesel;2014;171340;150;5;Automatico;Negro
1666;Clase A;MERCEDES-BENZ Clase A A 180 CDI AMG Line 5p.;15000;Diesel;2013;142500;109;5;Manual;Blanco
1667;Focus;FORD Focus 1.0 Ecoboost AutoSt.St. 92kW Trend 5p.;9900;Gasolina;2016;75909;125;5;Manual;Azul
1668;Fiesta;FORD Fiesta 1.4 TDCi Trend Coupe 3p.;3750;Diesel;2005;165000;68;3;Manual;Gris / Plata (PLATA PERLA)
1669;Camry;TOYOTA Camry 2.5 220H Business 4p.;26500;Gasolina;2020;2000;218;4;Automatico;Marron
1670;A4;AUDI A4 2.0 TDI 140cv 4p.;6000;Diesel;2006;330000;140;4;Manual;Gris / Plata
1671;Clase C;MERCEDES-BENZ Clase C C 220 d Estate 5p.;35600;Diesel;2019;10577;194;5;Automatico;Negro
1672;Ateca;SEAT Ateca 1.6 TDI 85kW 115CV StSp Style Eco 5p.;16400;Diesel;2017;119435;115;5;Manual;9P9P Blanco (suave)
1673;Leon;SEAT Leon 1.9 TDI 105cv Ecomotive Style 5p.;5500;Diesel;2008;219000;105;5;Manual;Azul
1674;Rav4;TOYOTA Rav4 2.5l hybrid 4WD Executive 5p.;22950;Hibrido;2016;107500;197;5;Automatico;Marron
1675;Aveo;CHEVROLET Aveo 1.4 LT 5p.;4250;Gasolina;2012;147960;100;5;Manual;Rojo
1676;Tipo;FIAT Tipo 1.4 TJet 16v Lounge 88kW 120CV GLP 4p.;6390;Gas licuado (GLP);2018;130000;120;4;Manual;Negro
1677;Grand Scenic;RENAULT Grand Scenic Dynamique 1.5dCi 105cv 7 plazas 5p.;7300;Diesel;2010;121025;105;5;Manual;Marron (*CAS*)
1678;C3;CITROEN C3 PureTech 81KW 110CV SS SHINE EAT6 5p.;18990;Gasolina;2020;2;110;5;Automatico;Beige (BEIG ARENA)
1679;i40;HYUNDAI i40 CW 1.7 CRDi 115cv BlueDrive Klass 5p.;10500;Diesel;2016;134000;115;5;Manual;Gris / Plata
1680;C-HR;TOYOTA CHR 2.0 180H Advance 5p.;28070;Hibrido;2020;0;184;5;Automatico;Negro (Negro Azabache)
1681;500;ABARTH 500 595 Scorpioneoro 1.4 16v 121kW E6D 3p.;25815;Gasolina;2020;10;165;3;Manual;Negro
1682;Ibiza;SEAT Ibiza 1.0 55kW 75CV Reference Plus 5p.;8499;Gasolina;2017;46107;75;5;Manual;Azul
1683;Golf;VOLKSWAGEN Golf GTI Performance 2.0 TSI 180kW245CV DSG 5p.;25800;Gasolina;2018;79000;245;5;Automatico;Negro
1684;Focus;FORD Focus 1.0 Ecoboost ASS 92kW Titanium 5p.;8790;Gasolina;2017;49200;125;5;Manual;Gris / Plata
1685;Zafira;OPEL Zafira 1.4 T SS 103kW 140CV Excellence 5p.;13900;Gasolina;2018;49785;140;5;Automatico;Gris / Plata (7 PLAZAS)
1686;Duster;DACIA Duster Comfort 1.6 85kW 115CV 4X2  18 MY 5p.;15990;Gasolina;2019;150;115;5;Manual;Negro (Negro Nacarado Metalizado)
1687;A4;AUDI A4 2.0 Cabrio 2p.;3500;Gasolina;2004;230000;130;2;Manual;Azul
1688;Passat CC;VOLKSWAGEN Passat CC 2.0 TDI 170cv DPF DSG 4p.;9950;Diesel;2009;195000;170;4;Automatico;Negro
1689;E-Pace;JAGUAR EPace 2.0D 110kW S 4WD Auto 5p.;36900;Diesel;2019;23710;150;5;Automatico;Gris / Plata (INDUS SILVER)
1690;X-TRAIL;NISSAN XTRAIL 5P dCi 110 kW 150 CV E6D CVT TEKNA 5p.;29000;Diesel;2020;10;150;5;Automatico;Blanco
1691;X-TRAIL;NISSAN XTRAIL 1.6 dCi XTRONIC NCONNECTA 5p.;21400;Diesel;2017;38434;130;5;Automatico;Gris / Plata
1692;Golf;VOLKSWAGEN Golf GTI TCR 2.0 TSI 213kW290CV DSG 5p.;34500;Gasolina;2019;9990;290;5;Automatico;Negro
1693;Clio;RENAULT Clio Limited Energy dCi 55kW 75CV 5p.;8299;Diesel;2017;99000;75;5;Manual;Blanco
1694;911;PORSCHE 911 GT3 2p.;199999;Gasolina;2018;15;500;2;Automatico;Blanco
1695;QASHQAI;NISSAN QASHQAI 1.5 dCi NCONNECTA 5p.;15900;Diesel;2016;65000;110;5;Manual;Negro
1696;i30;HYUNDAI i30 1.4 CRDi 25 Aniversario 5p.;10900;Diesel;2017;90000;90;5;Manual;Blanco
